"customer","date","sales","age","gender","country","operating_system"
"U2363",2023-09-21,0,50,"female","CAN","iOS"
"I407",2023-09-21,0,21,"female","AUS","Windows Desktop"
"L564",2023-09-21,0,53,"female","CAN","Windows Desktop"
"D628",2023-09-21,0,43,"female","AUS","Android"
"A450",2023-09-21,0,34,"male","AUS","iOS"
"C2244",2023-09-21,0,49,"female","CAN","Windows Desktop"
"I2626",2023-09-21,0,37,"female","US","Windows Desktop"
"K346",2023-09-21,0,51,"female","US","Windows Desktop"
"I493",2023-09-21,0,46,"male","CAN","Android"
"X1941",2023-09-21,0,53,"male","AUS","Windows Desktop"
"D1045",2023-09-21,0,41,"female","AUS","Android"
"S1481",2023-09-21,0,39,"female","AUS","Windows Desktop"
"O603",2023-09-21,0,49,"male","AUS","Android"
"B2103",2023-09-21,0,47,"female","AUS","Windows Desktop"
"W1865",2023-09-21,0,44,"non-binary","MEX","Windows Desktop"
"I806",2023-09-21,0,31,"female","CAN","iOS"
"X2201",2023-09-21,0,41,"male","UK","macOS Desktop"
"K2150",2023-09-21,0,41,"female","UK","Windows Desktop"
"W1960",2023-09-21,101.57,47,"male","UK","Windows Desktop"
"V1916",2023-09-21,0,26,"female","AUS","iOS"
"S860",2023-09-21,0,38,"female","CAN","Windows Desktop"
"O2382",2023-09-21,0,42,"male","CAN","iOS"
"C2395",2023-09-21,272.11,54,"female","UK","Windows Desktop"
"C1508",2023-09-21,0,31,"female","US","Android"
"G1636",2023-09-21,0,29,"female","CAN","Windows Desktop"
"V211",2023-09-21,0,16,"female","MEX","Windows Desktop"
"E1349",2023-09-21,0,25,"female","US","Windows Desktop"
"X1392",2023-09-21,0,33,"female","GER","Android"
"I120",2023-09-21,0,45,"female","GER","Android"
"Y2603",2023-09-21,0,77,"male","MEX","Windows Desktop"
"X2954",2023-09-21,0,61,"female","AUS","iOS"
"A2836",2023-09-21,0,72,"female","GER","Android"
"B1963",2023-09-21,0,43,"male","US","Windows Desktop"
"T1814",2023-09-21,0,43,"male","AUS","macOS Desktop"
"K619",2023-09-21,0,39,"female","CAN","Android"
"Z947",2023-09-21,0,45,"female","AUS","iOS"
"U2561",2023-09-21,0,43,"male","CAN","Windows Desktop"
"N1365",2023-09-21,0,56,"female","UK","iOS"
"X623",2023-09-21,0,31,"female","US","macOS Desktop"
"R2539",2023-09-21,0,23,"male","GER","Android"
"J188",2023-09-21,0,57,"female","CAN","Windows Desktop"
"V2103",2023-09-21,0,27,"male","MEX","Android"
"G1825",2023-09-21,0,64,"female","CAN","Windows Desktop"
"J2231",2023-09-21,0,32,"female","CAN","iOS"
"Q1048",2023-09-21,0,58,"female","AUS","macOS Desktop"
"L797",2023-09-21,0,38,"female","UK","macOS Desktop"
"Y1659",2023-09-21,0,38,"female","AUS","Android"
"M173",2023-09-21,0,27,"male","CAN","Android"
"Y2775",2023-09-21,95.26,29,"male","UK","Android"
"J2904",2023-09-21,0,68,"male","UK","Windows Desktop"
"X2302",2023-09-21,0,65,"female","AUS","Android"
"H2853",2023-09-21,0,28,"female","GER","iOS"
"N2672",2023-09-21,0,38,"non-binary","AUS","iOS"
"E1342",2023-09-21,0,71,"male","CAN","iOS"
"O281",2023-09-21,0,44,"female","AUS","Android"
"D679",2023-09-21,0,77,"female","MEX","Android"
"U2715",2023-09-21,0,10,"male","UK","macOS Desktop"
"I2804",2023-09-21,0,49,"female","MEX","Windows Desktop"
"P2496",2023-09-21,0,44,"female","UK","Windows Desktop"
"G374",2023-09-21,274.43,23,"female","GER","iOS"
"H347",2023-09-21,0,28,"female","MEX","Windows Desktop"
"Z2357",2023-09-21,0,25,"male","CAN","Windows Desktop"
"N2546",2023-09-21,0,18,"female","US","iOS"
"M2451",2023-09-21,0,27,"male","GER","Windows Desktop"
"C774",2023-09-21,0,60,"female","UK","Android"
"L2489",2023-09-21,0,35,"female","CAN","Windows Desktop"
"Q2444",2023-09-21,0,46,"male","UK","Android"
"T375",2023-09-21,0,49,"female","MEX","Windows Desktop"
"A2389",2023-09-21,0,25,"female","GER","macOS Desktop"
"Y1610",2023-09-21,140.15,42,"female","MEX","macOS Desktop"
"O541",2023-09-21,0,16,"male","UK","Android"
"H1906",2023-09-21,0,25,"male","UK","iOS"
"L1843",2023-09-21,0,18,"male","AUS","Android"
"S146",2023-09-21,0,35,"male","UK","macOS Desktop"
"T1575",2023-09-21,0,60,"male","AUS","iOS"
"Y2733",2023-09-21,0,27,"male","GER","Android"
"Y2407",2023-09-21,0,34,"female","CAN","Windows Desktop"
"R1903",2023-09-21,0,49,"transgender","UK","Linux Desktop"
"K145",2023-09-21,0,43,"female","CAN","Windows Desktop"
"S1915",2023-09-21,0,48,"male","GER","Android"
"H2997",2023-09-21,0,32,"male","AUS","Android"
"G2492",2023-09-21,0,42,"female","US","Android"
"V1522",2023-09-21,0,34,"male","MEX","Android"
"E1494",2023-09-21,0,38,"male","US","Android"
"E435",2023-09-21,0,59,"female","MEX","iOS"
"J360",2023-09-21,0,28,"female","MEX","Android"
"Y2485",2023-09-21,0,31,"female","AUS","Android"
"A1809",2023-09-21,30.9,30,"female","AUS","Windows Desktop"
"Q980",2023-09-21,0,17,"male","AUS","Windows Desktop"
"H2395",2023-09-21,0,57,"male","GER","Android"
"N1697",2023-09-21,0,41,"male","US","Windows Desktop"
"Q2552",2023-09-21,0,37,"male","AUS","Windows Desktop"
"O1722",2023-09-21,111.27,33,"female","GER","Windows Desktop"
"J1034",2023-09-21,0,38,"female","AUS","Windows Desktop"
"P1950",2023-09-21,0,27,"male","AUS","Windows Desktop"
"A1009",2023-09-21,0,39,"female","MEX","Android"
"T2138",2023-09-21,0,11,"female","AUS","Windows Desktop"
"J685",2023-09-21,162.72,50,"non-binary","CAN","Android"
"T1346",2023-09-21,0,32,"male","MEX","Windows Desktop"
"N2396",2023-09-21,0,48,"female","MEX","Android"
"M1353",2023-09-21,0,56,"female","US","Windows Desktop"
"B448",2023-09-21,0,66,"male","US","Android"
"M1768",2023-09-21,0,49,"male","US","Windows Desktop"
"U2807",2023-09-21,0,36,"male","UK","Windows Desktop"
"T2886",2023-09-21,0,22,"female","US","Windows Desktop"
"P473",2023-09-21,0,56,"non-binary","CAN","Windows Desktop"
"Y2872",2023-09-21,0,74,"female","MEX","Android"
"F995",2023-09-21,0,23,"male","GER","macOS Desktop"
"I1349",2023-09-21,0,55,"female","UK","Android"
"P2480",2023-09-21,0,46,"female","MEX","Android"
"W1806",2023-09-21,240.35,28,"female","UK","Android"
"T1695",2023-09-21,0,41,"male","GER","Android"
