"customer_id","free_shipping","customer_type","order_total","visit_duration","purchase"
"C87253","yes","new",0,10.5,FALSE
"C77192","yes","new",0,11,FALSE
"C50003","yes","returning",80.86,7.3,TRUE
"C96930","yes","new",39.33,7.3,TRUE
"C17681","yes","new",0,15.8,FALSE
"C69577","yes","returning",0,8.8,FALSE
"C96069","yes","new",0,8.3,FALSE
"C72529","yes","returning",0,11.7,FALSE
"C69943","yes","returning",78.69,9.4,TRUE
"C58556","yes","returning",0,15.6,FALSE
"C26114","yes","new",0,11.7,FALSE
"C35248","yes","new",0,14.7,FALSE
"C61212","yes","new",41.88,12,TRUE
"C22442","yes","new",0,12.5,FALSE
"C43859","yes","returning",102.95,13.8,TRUE
"C77465","yes","returning",47.11,4.7,TRUE
"C23906","yes","returning",0,14.7,FALSE
"C40575","yes","new",0,9.5,FALSE
"C37519","yes","new",0,13.9,FALSE
"C37769","yes","returning",75.95,11,TRUE
"C92133","yes","new",0,11.6,FALSE
"C60720","yes","returning",65.88,14.3,TRUE
"C94805","yes","returning",0,16,FALSE
"C97597","yes","returning",0,10.3,FALSE
"C29349","yes","new",0,8.2,FALSE
"C22126","yes","new",0,11.5,FALSE
"C77311","yes","returning",75.08,9,TRUE
"C26392","yes","new",0,3.7,FALSE
"C48120","yes","new",0,8.9,FALSE
"C32899","yes","returning",0,1.9,FALSE
"C29509","yes","new",0,8.4,FALSE
"C94544","yes","returning",0,11.6,FALSE
"C71066","yes","new",0,15,FALSE
"C16091","yes","new",0,12.3,FALSE
"C87529","yes","returning",76.89,15.4,TRUE
"C95535","yes","returning",0,15.6,FALSE
"C81965","yes","returning",0,11.1,FALSE
"C46456","yes","new",0,5.1,FALSE
"C97746","yes","returning",44.03,6.9,TRUE
"C65063","yes","returning",0,3,FALSE
"C17756","yes","returning",0,9.3,FALSE
"C62138","yes","returning",48.49,8.9,TRUE
"C33093","yes","new",36.9,3.5,TRUE
"C83322","yes","new",0,10.1,FALSE
"C74411","yes","new",0,11.6,FALSE
"C64880","yes","returning",61.55,1.3,TRUE
"C58064","yes","new",0,9.1,FALSE
"C58268","yes","returning",0,14.5,FALSE
"C52875","yes","new",0,7.2,FALSE
"C67961","yes","new",40.56,10.5,TRUE
"C50760","yes","new",0,9.3,FALSE
"C47522","yes","new",0,9.7,FALSE
"C85550","yes","returning",0,5.9,FALSE
"C70609","yes","new",0,7.3,FALSE
"C67451","yes","returning",0,8.8,FALSE
"C92799","yes","returning",0,17.2,FALSE
"C23179","yes","returning",31.74,12.6,TRUE
"C80700","yes","new",0,7.4,FALSE
"C62074","yes","returning",0,11.3,FALSE
"C65315","yes","returning",0,17.1,FALSE
"C63550","yes","returning",71.85,9,TRUE
"C78949","yes","new",0,2,FALSE
"C55474","yes","new",0,10.6,FALSE
"C72367","yes","returning",75.74,15.7,TRUE
"C54750","yes","new",0,5.3,FALSE
"C29478","yes","new",36.48,13.3,TRUE
"C71737","yes","returning",73.19,0.3,TRUE
"C90788","yes","returning",66.69,15,TRUE
"C94059","yes","returning",54.31,1,TRUE
"C73990","yes","new",81.95,14.4,TRUE
"C22010","yes","returning",59.43,6.5,TRUE
"C87021","yes","new",0,14.6,FALSE
"C20772","yes","returning",0,14.9,FALSE
"C46920","yes","returning",72.62,11.2,TRUE
"C65604","yes","new",0,7.8,FALSE
"C76609","yes","new",0,19.3,FALSE
"C88754","yes","returning",93.57,12.2,TRUE
"C75817","yes","returning",67.63,14.1,TRUE
"C74422","yes","returning",0,3,FALSE
"C42205","yes","returning",0,14.3,FALSE
"C87947","yes","new",0,11.6,FALSE
"C39280","yes","new",0,2,FALSE
"C67778","yes","new",0,17.1,FALSE
"C64251","yes","returning",76.27,13.1,TRUE
"C12366","yes","new",57.83,15.4,TRUE
"C78849","yes","returning",77.85,7.9,TRUE
"C62011","yes","new",0,0.8,FALSE
"C32983","yes","new",0,20.6,FALSE
"C90106","yes","returning",78.64,17.1,TRUE
"C18830","yes","returning",50.72,10.2,TRUE
"C32826","yes","returning",0,9.2,FALSE
"C69658","yes","new",53.95,16.3,TRUE
"C96402","yes","new",0,11.2,FALSE
"C43510","yes","returning",0,2.8,FALSE
"C75036","yes","returning",69.77,3.6,TRUE
"C31519","yes","new",20.6,8,TRUE
"C10690","yes","returning",72.77,6.1,TRUE
"C15592","yes","returning",75.47,25.1,TRUE
"C84360","yes","returning",0,16.8,FALSE
"C63306","yes","returning",100.51,14.2,TRUE
"C49255","yes","new",0,11.3,FALSE
"C52968","yes","new",0,8.4,FALSE
"C63258","yes","returning",60.16,19.9,TRUE
"C50675","yes","new",0,14,FALSE
"C75273","yes","returning",40.37,10.7,TRUE
"C61886","yes","new",10.39,2,TRUE
"C12215","yes","new",0,20.6,FALSE
"C67540","yes","returning",0,8.5,FALSE
"C40652","yes","returning",52.23,3.4,TRUE
"C11311","yes","new",70.23,7.9,TRUE
"C88564","yes","returning",56.69,16.4,TRUE
"C84096","yes","new",0,6.4,FALSE
"C21365","yes","returning",58.31,15.1,TRUE
"C67617","yes","returning",0,6,FALSE
"C21030","yes","returning",64.45,16.7,TRUE
"C84476","yes","new",58.69,15.7,TRUE
"C42634","yes","returning",0,6.9,FALSE
"C16072","yes","new",53.18,1.2,TRUE
"C71799","yes","new",21.6,5.1,TRUE
"C32301","yes","returning",64.22,3,TRUE
"C68747","yes","returning",75.93,6.2,TRUE
"C84073","yes","returning",0,13.1,FALSE
"C53756","yes","returning",49.56,11.3,TRUE
"C42230","yes","returning",79.69,7.7,TRUE
"C38254","yes","returning",53.6,14.7,TRUE
"C62068","yes","returning",74.63,4,TRUE
"C13951","yes","new",15.21,5.6,TRUE
"C43655","yes","new",61.39,18.8,TRUE
"C65016","yes","returning",49.94,11.7,TRUE
"C21204","yes","new",0,15.5,FALSE
"C21856","yes","returning",46.15,12.6,TRUE
"C19490","yes","returning",76.14,6.1,TRUE
"C89460","yes","returning",84.14,16.9,TRUE
"C12442","yes","returning",57.24,5.4,TRUE
"C45174","yes","returning",0,14.8,FALSE
"C49484","yes","new",0,9,FALSE
"C45762","yes","returning",0,20.2,FALSE
"C50396","yes","returning",0,0.4,FALSE
"C25825","yes","returning",0,3.6,FALSE
"C92812","yes","new",0,10.9,FALSE
"C68150","yes","returning",0,13.6,FALSE
"C90969","yes","returning",65.51,0.3,TRUE
"C45311","yes","returning",0,10.2,FALSE
"C74754","yes","returning",47.31,8.7,TRUE
"C81190","yes","returning",0,8.1,FALSE
"C69545","yes","returning",59.33,7.1,TRUE
"C33139","yes","new",29.36,5.4,TRUE
"C75578","yes","new",0,12.4,FALSE
"C41280","yes","new",0,10.5,FALSE
"C94881","yes","returning",75.07,3.3,TRUE
"C52449","yes","returning",44.71,0.9,TRUE
"C94226","yes","returning",0,11.1,FALSE
"C65097","yes","new",44.14,16.5,TRUE
"C46741","yes","returning",0,6.8,FALSE
"C33996","yes","returning",66.73,4.8,TRUE
"C20670","yes","returning",42.32,20.5,TRUE
"C97082","yes","new",44.67,16.9,TRUE
"C56658","yes","returning",0,8.2,FALSE
"C94892","yes","new",0,10.6,FALSE
"C28631","yes","returning",0,16.1,FALSE
"C23491","yes","new",44.97,8.3,TRUE
"C50305","yes","new",78.14,14.9,TRUE
"C60061","yes","returning",54.04,8.2,TRUE
"C42073","yes","returning",0,12.7,FALSE
"C54368","yes","new",0,15.9,FALSE
"C59755","yes","returning",73.64,12,TRUE
"C44709","yes","new",36.35,14.3,TRUE
"C53306","yes","new",0,13.5,FALSE
"C13847","yes","new",0,7.5,FALSE
"C49772","yes","new",0,2.9,FALSE
"C50356","yes","new",0,6.5,FALSE
"C63959","yes","returning",72.7,8.8,TRUE
"C22831","yes","new",0,11.3,FALSE
"C63946","yes","new",0,13.6,FALSE
"C19473","yes","returning",67.82,11.7,TRUE
"C44999","yes","returning",0,13.7,FALSE
"C21686","yes","returning",95.04,12.6,TRUE
"C77588","yes","returning",0,2.9,FALSE
"C87492","yes","new",68.28,14.8,TRUE
"C63250","yes","returning",51.8,4.8,TRUE
"C32343","yes","returning",0,12.7,FALSE
"C92869","yes","new",0,9,FALSE
"C89203","yes","returning",49.3,16.7,TRUE
"C97237","yes","returning",73.42,10.9,TRUE
"C85691","yes","returning",60.13,11.4,TRUE
"C77899","yes","new",41.82,15.3,TRUE
"C86692","yes","returning",0,12.3,FALSE
"C10766","yes","new",0,11.9,FALSE
"C49162","yes","new",54.91,16.6,TRUE
"C21309","yes","returning",65.61,13.9,TRUE
"C22351","yes","new",0,14.6,FALSE
"C51411","yes","returning",61.56,11,TRUE
"C40414","yes","returning",0,2,FALSE
"C38922","yes","new",0,18.3,FALSE
"C29487","yes","new",0,2.7,FALSE
"C37950","yes","new",60.36,12.5,TRUE
"C45018","yes","returning",46.37,12.2,TRUE
"C43693","yes","new",0,13.5,FALSE
"C92906","yes","returning",76.3,9.7,TRUE
"C98124","yes","new",0,12.2,FALSE
"C70746","yes","new",0,2.8,FALSE
"C94876","yes","returning",0,12.6,FALSE
"C65568","yes","new",0,0.2,FALSE
"C61360","yes","returning",97.81,9.1,TRUE
"C62340","yes","new",0,9.6,FALSE
"C70220","yes","returning",75.58,4.3,TRUE
"C89512","yes","returning",57.77,11.4,TRUE
"C83242","yes","returning",47.18,7.3,TRUE
"C33332","yes","returning",0,16.2,FALSE
"C70147","yes","returning",63.1,11.3,TRUE
"C65020","yes","new",0,6.9,FALSE
"C25794","yes","returning",0,8.5,FALSE
"C17237","yes","returning",68.44,2.3,TRUE
"C50078","yes","returning",0,10.9,FALSE
"C85585","yes","returning",51.63,3.4,TRUE
"C69104","yes","returning",99.58,19.4,TRUE
"C97615","yes","returning",44.96,10.5,TRUE
"C47248","yes","new",41.45,11.5,TRUE
"C96166","yes","new",0,3.9,FALSE
"C34923","yes","new",0,8.8,FALSE
"C80285","yes","new",50.73,9,TRUE
"C60532","yes","returning",0,7.6,FALSE
"C83028","yes","returning",65.56,8.8,TRUE
"C51794","yes","new",53.79,11.5,TRUE
"C88693","yes","new",41.04,17,TRUE
"C25748","yes","returning",57.01,3.8,TRUE
"C35363","yes","returning",0,7,FALSE
"C99970","yes","new",71.43,12.3,TRUE
"C62625","yes","returning",52.37,8.8,TRUE
"C68381","yes","returning",0,15.6,FALSE
"C37928","yes","returning",91.77,10.4,TRUE
"C78164","yes","returning",46.43,15.2,TRUE
"C59594","yes","new",29.64,7.8,TRUE
"C22375","yes","new",0,11.6,FALSE
"C55253","yes","returning",96.82,9.7,TRUE
"C89249","yes","new",0,10,FALSE
"C88046","yes","returning",53.07,7.5,TRUE
"C70319","yes","new",0,13.2,FALSE
"C14605","yes","returning",101.76,11.4,TRUE
"C11260","yes","returning",64.01,11.5,TRUE
"C59195","yes","returning",76.8,17.7,TRUE
"C24986","yes","returning",78.98,12.3,TRUE
"C65095","yes","returning",48.53,7.6,TRUE
"C13053","yes","new",23.1,8.8,TRUE
"C10346","yes","returning",0,2.9,FALSE
"C14792","yes","returning",0,14,FALSE
"C84875","yes","returning",58.74,10.7,TRUE
"C43206","yes","new",0,15.6,FALSE
"C95670","yes","new",0,6.9,FALSE
"C61201","yes","new",32.35,7.4,TRUE
"C87896","yes","new",65.61,19.4,TRUE
"C47422","yes","new",0,7.7,FALSE
"C22651","yes","new",0,6.3,FALSE
"C97857","yes","returning",0,13.5,FALSE
"C75524","yes","returning",0,8.7,FALSE
"C88144","yes","returning",66.25,3.3,TRUE
"C67977","yes","new",43.67,16.7,TRUE
"C68917","yes","new",44.45,12.2,TRUE
"C40313","yes","returning",72.72,6.9,TRUE
"C46940","yes","new",0,2,FALSE
"C27220","yes","new",0,15.9,FALSE
"C95423","yes","returning",0,11,FALSE
"C35971","yes","returning",0,12.7,FALSE
"C93629","yes","returning",85.14,13.1,TRUE
"C15863","yes","new",0,13,FALSE
"C25184","yes","returning",0,15.6,FALSE
"C76435","yes","returning",49.83,6.2,TRUE
"C37661","yes","returning",70.58,8.5,TRUE
"C27988","yes","new",0,17.5,FALSE
"C21782","yes","new",0,23,FALSE
"C12826","yes","returning",62.5,7.9,TRUE
"C98646","yes","returning",0,12.3,FALSE
"C90465","yes","new",68.13,9.8,TRUE
"C92938","yes","new",47.41,15.7,TRUE
"C43308","yes","new",31.85,13.9,TRUE
"C83251","yes","returning",0,6.3,FALSE
"C63054","yes","returning",0,12.5,FALSE
"C22880","yes","new",45.06,10.1,TRUE
"C97441","yes","returning",61.68,12.5,TRUE
"C87370","yes","returning",73.87,14,TRUE
"C51065","yes","new",0,8.5,FALSE
"C75893","yes","returning",0,6,FALSE
"C56575","yes","returning",0,17.5,FALSE
"C95952","yes","returning",0,4.1,FALSE
"C21124","yes","new",78.68,22.7,TRUE
"C15665","yes","returning",87.79,9.3,TRUE
"C58575","yes","returning",31.79,18.8,TRUE
"C98623","yes","returning",0,5.8,FALSE
"C20387","yes","new",0,13,FALSE
"C60062","yes","returning",0,6.9,FALSE
"C84669","yes","returning",0,12.4,FALSE
"C38736","yes","new",32.95,7.4,TRUE
"C61815","yes","returning",69.54,4.1,TRUE
"C94138","yes","new",0,10.7,FALSE
"C33550","yes","returning",0,16.7,FALSE
"C58937","yes","returning",0,9.8,FALSE
"C33445","yes","new",53.51,5.1,TRUE
"C32626","yes","new",0,3.1,FALSE
"C42695","yes","returning",66.94,12.8,TRUE
"C20836","yes","new",0,10,FALSE
"C50854","yes","new",0,11.2,FALSE
"C20034","yes","returning",0,9.9,FALSE
"C22326","yes","new",44.79,2.8,TRUE
"C13468","yes","new",0,18.3,FALSE
"C25200","yes","returning",68.06,18.1,TRUE
"C20945","yes","returning",71.18,11.4,TRUE
"C73458","yes","returning",0,8.4,FALSE
"C35492","yes","new",0,0.3,FALSE
"C24122","yes","new",0,7.8,FALSE
"C99403","yes","returning",0,17.5,FALSE
"C98548","yes","returning",0,19.7,FALSE
"C63082","yes","returning",37.8,3.9,TRUE
"C90179","yes","returning",0,11.6,FALSE
"C36169","yes","new",0,11.1,FALSE
"C51682","yes","new",0,15.2,FALSE
"C46837","yes","returning",80.57,19.7,TRUE
"C30467","yes","new",0,15.1,FALSE
"C74366","yes","new",37.51,2.4,TRUE
"C85841","yes","returning",87.39,8,TRUE
"C16917","yes","new",0,11.7,FALSE
"C95353","yes","returning",53.75,11.6,TRUE
"C45525","yes","returning",58.14,4.8,TRUE
"C26998","yes","new",0,17.7,FALSE
"C24335","yes","new",0,7.2,FALSE
"C91448","yes","new",55.89,12.7,TRUE
"C45902","yes","returning",60.55,7.5,TRUE
"C95248","yes","new",47.42,12.8,TRUE
"C18773","yes","returning",100.38,13.8,TRUE
"C72053","yes","new",36.11,6.9,TRUE
"C46932","yes","new",69.07,21,TRUE
"C85804","yes","new",0,9.3,FALSE
"C13586","yes","new",0,6.7,FALSE
"C80745","yes","returning",27.58,0.1,TRUE
"C32909","yes","returning",0,11.4,FALSE
"C23758","yes","returning",79.21,16.8,TRUE
"C12994","yes","returning",0,8.9,FALSE
"C58126","yes","returning",86.54,9.8,TRUE
"C32505","yes","returning",0,4.4,FALSE
"C76263","yes","returning",87.98,12.4,TRUE
"C51219","yes","new",0,20.6,FALSE
"C75238","yes","new",0,5.7,FALSE
"C72678","yes","returning",0,12.2,FALSE
"C88400","yes","returning",49.51,0.6,TRUE
"C60618","yes","new",0,10.4,FALSE
"C67390","yes","new",0,12.1,FALSE
"C84072","yes","returning",59.18,11.3,TRUE
"C95841","yes","new",47.92,13.6,TRUE
"C30670","yes","new",32.12,7.6,TRUE
"C66839","yes","returning",0,11.6,FALSE
"C72312","yes","new",57.24,12.5,TRUE
"C65191","yes","new",0,6.9,FALSE
"C95159","yes","new",0,7.5,FALSE
"C99390","yes","returning",0,2.6,FALSE
"C49945","yes","new",44.71,10.2,TRUE
"C39273","yes","new",0,12.1,FALSE
"C97580","yes","returning",0,4.6,FALSE
"C97991","yes","new",0,18.7,FALSE
"C91535","yes","returning",0,11.6,FALSE
"C27228","yes","new",0,15.5,FALSE
"C30640","yes","returning",80.4,9.2,TRUE
"C97251","yes","new",0,15.7,FALSE
"C16449","yes","returning",57.53,10.7,TRUE
"C60989","yes","new",65.05,18.1,TRUE
"C29577","yes","new",0,12.6,FALSE
"C10423","yes","returning",0,5.3,FALSE
"C42975","yes","returning",72.35,11.1,TRUE
"C13027","yes","returning",66.11,10.3,TRUE
"C55465","yes","returning",68.42,4.9,TRUE
"C83326","yes","new",0,9.6,FALSE
"C80183","yes","new",0,8.2,FALSE
"C68405","yes","returning",64.12,4.7,TRUE
"C42630","yes","returning",44.75,10.7,TRUE
"C67717","yes","new",55.98,8.4,TRUE
"C71688","yes","returning",87.5,13.6,TRUE
"C27248","yes","returning",62.88,12.2,TRUE
"C28442","yes","new",39.56,13.9,TRUE
"C13202","yes","returning",61.18,6.5,TRUE
"C26645","yes","new",0,14.3,FALSE
"C81225","yes","returning",0,17.3,FALSE
"C68952","yes","new",0,13,FALSE
"C57206","yes","returning",0,21.5,FALSE
"C86743","yes","returning",63.76,7.8,TRUE
"C16733","yes","new",52.61,3.5,TRUE
"C54176","yes","returning",52.89,7.9,TRUE
"C87302","yes","returning",71.77,2.7,TRUE
"C63501","yes","new",0,19.2,FALSE
"C50441","yes","returning",58.44,5.2,TRUE
"C84234","yes","returning",0,12.4,FALSE
"C91134","yes","returning",48.39,12.2,TRUE
"C22270","yes","returning",60.18,4.4,TRUE
"C20575","yes","returning",0,18.7,FALSE
"C36786","yes","returning",0,5.7,FALSE
"C87784","yes","returning",39.3,1.1,TRUE
"C94914","yes","returning",93.1,10.2,TRUE
"C86475","yes","new",0,12.9,FALSE
"C92575","yes","new",45.31,20.5,TRUE
"C67561","yes","new",0,8.9,FALSE
"C22100","yes","new",0,16.6,FALSE
"C56222","yes","returning",60.17,11.1,TRUE
"C24626","yes","returning",0,9.5,FALSE
"C66557","yes","returning",69.83,8,TRUE
"C19636","yes","new",0,16.1,FALSE
"C20859","yes","new",0,15.1,FALSE
"C90876","yes","returning",77.28,12.5,TRUE
"C30476","yes","returning",0,2.9,FALSE
"C20017","yes","new",50.15,6.4,TRUE
"C90868","yes","new",0,7.8,FALSE
"C41458","yes","returning",68.82,11.1,TRUE
"C50033","yes","new",0,10,FALSE
"C84706","yes","returning",95.4,18.2,TRUE
"C19795","yes","returning",88.46,17.3,TRUE
"C66353","yes","new",47.68,12.2,TRUE
"C52701","yes","returning",76.65,8.9,TRUE
"C47554","yes","returning",0,6.9,FALSE
"C50537","yes","returning",65.11,10,TRUE
"C11265","yes","new",0,14.7,FALSE
"C62237","yes","returning",59.78,4.6,TRUE
"C77761","yes","new",0,16.7,FALSE
"C80736","yes","returning",55.03,3.3,TRUE
"C34468","yes","returning",42.62,10.5,TRUE
"C19044","yes","returning",36.26,8.2,TRUE
"C43315","yes","new",16.44,10.1,TRUE
"C58610","yes","returning",66.07,14.6,TRUE
"C86504","yes","returning",0,15.4,FALSE
"C60816","yes","new",0,13.4,FALSE
"C98540","yes","new",30.21,3.2,TRUE
"C62887","yes","returning",43.35,7.8,TRUE
"C41305","yes","new",0,11.1,FALSE
"C47850","yes","returning",54.93,2.8,TRUE
"C43338","yes","new",0,17.8,FALSE
"C99363","yes","new",27.89,8.4,TRUE
"C99488","yes","returning",0,3.1,FALSE
"C85261","yes","returning",69.63,5.8,TRUE
"C60586","yes","new",44.53,18.9,TRUE
"C14122","yes","returning",85.04,16.4,TRUE
"C72751","yes","returning",83.22,5.4,TRUE
"C33249","yes","returning",50.65,3.1,TRUE
"C44274","yes","new",0,7.8,FALSE
"C39688","yes","returning",0,13.5,FALSE
"C25761","yes","new",56.33,13.4,TRUE
"C29598","yes","returning",80.02,15.9,TRUE
"C19053","yes","new",0,5.7,FALSE
"C65343","yes","new",0,17.9,FALSE
"C88041","yes","returning",60.17,8.7,TRUE
"C78718","yes","new",0,17,FALSE
"C12194","yes","returning",62.28,9,TRUE
"C84193","yes","new",0,8.7,FALSE
"C55541","yes","new",56.38,15.3,TRUE
"C16103","yes","new",0,3.6,FALSE
"C69472","yes","new",50.91,23.4,TRUE
"C46611","yes","new",53.27,6.6,TRUE
"C15662","yes","new",61.73,7.6,TRUE
"C75375","yes","new",28.96,10.8,TRUE
"C21336","yes","new",0,14.2,FALSE
"C83533","yes","new",0,7.3,FALSE
"C65859","yes","returning",69.74,5.5,TRUE
"C10516","yes","new",0,8.8,FALSE
"C61110","yes","new",0,3.6,FALSE
"C41805","yes","new",34.61,12.4,TRUE
"C76707","yes","returning",0,15.8,FALSE
"C50343","yes","new",19.77,5,TRUE
"C73320","yes","returning",59.13,8.3,TRUE
"C67902","yes","new",61.78,13.8,TRUE
"C55871","yes","returning",0,8.6,FALSE
"C39073","yes","new",0,14.7,FALSE
"C63384","yes","new",18.28,5.5,TRUE
"C83508","yes","returning",47.52,12,TRUE
"C30950","yes","returning",0,7.4,FALSE
"C61313","yes","returning",0,8.2,FALSE
"C74940","yes","returning",71.59,21.8,TRUE
"C18644","yes","returning",73.46,9.7,TRUE
"C40069","yes","new",0,7.5,FALSE
"C65742","yes","returning",40.36,2.8,TRUE
"C44681","yes","new",0,7.9,FALSE
"C53460","yes","new",0,2.6,FALSE
"C33691","yes","returning",47.37,5.3,TRUE
"C34054","yes","returning",41.6,3.3,TRUE
"C72096","yes","returning",69.66,13.8,TRUE
"C60838","yes","returning",45.4,8.1,TRUE
"C91292","yes","returning",0,2,FALSE
"C41080","yes","returning",52.36,7.6,TRUE
"C92765","yes","new",78.97,16.1,TRUE
"C11514","yes","new",64.1,13.8,TRUE
"C89385","yes","returning",46.71,5.6,TRUE
"C21999","yes","returning",0,19.3,FALSE
"C45166","yes","returning",20.93,4.3,TRUE
"C91290","yes","returning",0,17.8,FALSE
"C13244","yes","returning",90.17,7.1,TRUE
"C20161","yes","new",29.58,12.6,TRUE
"C32366","yes","returning",0,7.6,FALSE
"C85145","yes","returning",85.01,5.3,TRUE
"C54282","yes","new",0,7.6,FALSE
"C61615","yes","new",66.42,10.4,TRUE
"C59963","yes","returning",43.81,5.2,TRUE
"C40606","yes","new",0,9,FALSE
"C35746","yes","returning",68.07,6.7,TRUE
"C12316","yes","new",0,8.1,FALSE
"C60259","yes","new",0,7.4,FALSE
"C96471","yes","returning",86.03,9.3,TRUE
"C80588","yes","returning",0,8.6,FALSE
"C71468","yes","returning",83.01,6.8,TRUE
"C98892","yes","returning",72.69,8.2,TRUE
"C87510","yes","new",69.56,14.3,TRUE
"C76452","yes","returning",62.56,13.6,TRUE
"C81414","yes","returning",74.61,12.9,TRUE
"C57016","yes","returning",92.26,7.9,TRUE
"C45117","yes","returning",0,7.8,FALSE
"C70916","yes","new",55.99,8.3,TRUE
"C16252","yes","new",0,9.3,FALSE
"C40002","yes","new",0,1.4,FALSE
"C64539","yes","new",0,16,FALSE
"C97708","yes","returning",78.04,14.9,TRUE
"C11640","yes","returning",65.54,3.6,TRUE
"C51680","yes","new",0,16,FALSE
"C84693","yes","new",2.6,14,TRUE
"C69066","yes","new",0,14.2,FALSE
"C69206","yes","new",49.94,11.6,TRUE
"C95807","yes","new",23.01,7.3,TRUE
"C97326","yes","returning",0,5.2,FALSE
"C45693","yes","new",0,5.1,FALSE
"C15775","yes","new",0,3.2,FALSE
"C84461","yes","new",0,15.7,FALSE
"C96449","yes","returning",0,6.5,FALSE
"C45263","yes","returning",85.06,3.4,TRUE
"C19902","yes","returning",71.45,7.5,TRUE
"C72623","yes","returning",0,10.5,FALSE
"C10021","yes","new",51.82,6.5,TRUE
"C94833","yes","returning",0,7.4,FALSE
"C65884","yes","new",34.98,10.1,TRUE
"C17101","yes","returning",0,20.7,FALSE
"C61459","yes","new",80.31,11.8,TRUE
"C75228","yes","returning",0,7,FALSE
"C70928","yes","new",0,10.6,FALSE
"C34049","yes","new",0,15.8,FALSE
"C84465","yes","returning",0,11.5,FALSE
"C61263","yes","returning",76.37,7.4,TRUE
"C86844","yes","returning",0,1.3,FALSE
"C46226","yes","returning",0,8.4,FALSE
"C90282","yes","new",8.48,1.3,TRUE
"C89065","yes","returning",52.95,8.1,TRUE
"C44320","yes","returning",87.58,8.3,TRUE
"C14877","yes","returning",82.6,11.8,TRUE
"C39935","yes","returning",0,3.4,FALSE
"C89158","yes","new",38.07,7.1,TRUE
"C64275","yes","returning",72.46,13.9,TRUE
"C73741","yes","new",0,14,FALSE
"C74229","yes","new",28.77,14.5,TRUE
"C97406","yes","returning",75.73,10.2,TRUE
"C69497","yes","returning",27.24,8.2,TRUE
"C99866","yes","new",48.49,6.2,TRUE
"C80409","yes","returning",0,10,FALSE
"C47932","yes","new",34.46,9.2,TRUE
"C32680","yes","returning",53.91,6.4,TRUE
"C90509","yes","returning",70.57,15.1,TRUE
"C50912","yes","returning",74.07,13.5,TRUE
"C60247","yes","returning",99.26,18.4,TRUE
"C60417","yes","returning",100.37,1.6,TRUE
"C52375","yes","new",38.15,7.5,TRUE
"C56203","yes","new",0,6.2,FALSE
"C50085","yes","returning",0,20.1,FALSE
"C36283","yes","returning",0,6,FALSE
